Date,open,high,low,close,volume
2014-06-23,491.22,494.97,485.07,491.67,6815568
2014-06-24,495.01,503.45,495.01,502.05,5487301
2014-06-25,501.01,501.81,496.51,497.86,4875652
2014-06-26,485.54,486.44,476.87,479.33,11297828
2014-06-27,478.43,484.83,477.11,479.43,4257566
2014-06-30,479.64,483.17,473.7,480.99,9532994
2014-07-01,481.85,483.43,476.99,477.49,4454984
2014-07-02,481.75,486.65,479.38,482.34,5673443
2014-07-03,483.17,485.54,475.36,476.78,5342041
2014-07-04,476.07,491.13,475.26,488.83,5979707
2014-07-07,489.33,491.22,483.65,486.58,6469809
2014-07-08,486.01,490.04,468.96,471.35,8069217
2014-07-09,474.64,478.39,470.14,474.15,6877804
2014-07-10,473.82,483.88,464.72,472.37,8583943
2014-07-11,471.42,474.64,456.48,457.83,8207239
2014-07-14,458.82,461.81,454.04,455.58,6352439
2014-07-15,456.36,464.22,456.19,460.53,7081771
2014-07-16,461.38,470.38,461.38,468.82,6441463
2014-07-17,468.01,472.84,464.37,465.41,4350507
2014-07-18,464.22,465.91,459.16,462.68,4307039
2014-07-21,473.7,477.49,471.35,472.58,7839621
2014-07-22,475.59,489.76,474.22,488.36,13148102
2014-07-23,490.3,492.55,483.67,489.45,6332423
2014-07-24,487.91,494.16,485.07,493.14,4464503
2014-07-25,493.55,494.21,477.04,484.05,6245287
2014-07-28,483.65,484.85,474.46,476.35,4325597
2014-07-30,475.59,478.91,470.38,476.61,8591607
2014-07-31,477.46,483.12,474.64,476.75,8179077
2014-08-01,471.33,473.22,461.86,462.47,7303788
2014-08-04,464.7,468.82,462.35,466.59,6771197
2014-08-05,466.64,467.94,459.96,466.05,5645965
2014-08-06,466.54,473.03,463.99,468.08,7549386
2014-08-07,468.49,472.13,465.81,468.63,5004570
2014-08-08,464.01,465.88,460.96,464.46,4208164
2014-08-11,466.66,467.66,462.99,464.46,3090570
2014-08-12,467.07,467.52,462.49,466.31,4410213
2014-08-13,465.79,472.09,464.22,469.03,6513493
2014-08-14,471.33,476.07,469.79,475.09,5566646
2014-08-18,474.22,481.02,472.51,479.88,3527479
2014-08-19,480.8,484.59,476.59,478.1,6719136
2014-08-20,478.91,482.44,471.49,472.92,6009686
2014-08-21,473.7,475.59,469.01,471.38,7591312
2014-08-22,473.74,477.01,471.47,472.89,3955798
2014-08-25,473.7,477.72,470.59,471.71,3440589
2014-08-26,471.8,472.25,465.64,470.55,4406496
2014-08-27,472.37,474.55,467.47,470.71,3872728
2014-08-28,471.14,475.59,471.14,473.08,7344327
2014-09-01,475.76,483.65,471.61,480.38,7475127
2014-09-02,482.46,488.64,478.72,484.97,7640946
2014-09-03,485.61,490.73,483.69,488.5,10117133
2014-09-04,487.43,489.76,482.27,485.97,4313530
2014-09-05,486.82,489.54,483.46,485.85,4189889
2014-09-08,489.76,492.34,486.96,491.56,6408750
2014-09-09,488.9,493.26,487.06,489.33,4230425
2014-09-10,487.03,487.48,479.67,481.21,4365342
2014-09-11,483.31,487.91,477.49,482.89,4900715
2014-09-12,482.46,485.07,479.12,481.09,4038069
2014-09-15,478.01,479.38,474.17,475.0,4032771
2014-09-16,474.36,475.66,462.57,463.94,6111640
2014-09-17,466.54,469.22,463.73,468.32,5024473
2014-09-18,466.59,478.43,465.98,476.02,4194621
2014-09-19,476.54,481.18,469.43,471.54,7923869
2014-09-22,470.38,471.8,467.87,469.69,3645951
2014-09-23,469.77,471.54,456.19,457.52,8165964
2014-09-24,458.78,461.43,452.57,457.14,7104327
2014-09-25,457.64,458.44,437.06,440.47,15271979
2014-09-26,440.06,446.06,434.52,442.08,7340145
2014-09-29,443.83,446.55,440.35,442.03,5760040
2014-09-30,439.59,449.28,438.19,447.98,8141851
2014-10-01,446.98,447.93,438.64,439.21,3994855
2014-10-07,439.24,442.86,437.44,438.71,5724531
2014-10-08,436.35,445.99,436.35,443.71,4535520
2014-10-09,444.42,453.45,444.42,452.22,5152493
2014-10-10,448.59,459.01,443.43,455.06,7137398
2014-10-13,455.6,457.0,449.09,453.75,6406478
2014-10-14,463.75,463.75,454.09,455.34,8804453
2014-10-15,455.34,455.34,455.34,455.34,0
2014-10-16,450.79,453.28,439.59,441.01,8776426
2014-10-17,443.38,445.58,438.26,444.28,7067071
2014-10-20,444.57,445.56,431.8,442.93,9777936
2014-10-21,442.55,443.85,439.17,440.23,8132453
2014-10-22,442.95,450.39,442.03,447.95,6176721
2014-10-27,456.62,456.62,443.76,445.92,4648513
2014-10-28,445.8,446.22,438.69,442.46,10163828
2014-10-29,443.67,451.62,442.5,450.77,8084022
2014-10-30,449.07,464.96,448.64,463.87,15111868
2014-10-31,465.1,475.45,465.1,473.96,6500725
2014-11-03,475.59,477.96,469.03,474.81,5711591
2014-11-05,474.64,477.72,468.2,469.58,7259393
2014-11-07,469.17,471.49,463.3,464.46,5368940
2014-11-10,465.55,468.87,458.18,459.18,4837691
2014-11-11,460.62,467.92,457.71,463.13,4661194
2014-11-12,465.15,465.64,458.87,461.41,4285525
2014-11-13,461.38,464.13,456.36,459.13,3249666
2014-11-14,459.01,463.16,457.14,459.08,3887681
2014-11-17,457.59,467.8,457.59,466.69,4718535
2014-11-18,466.81,472.61,466.69,468.32,6188980
2014-11-19,468.32,469.91,462.57,463.35,3737834
2014-11-20,463.28,465.98,459.63,464.58,5234340
2014-11-21,464.32,474.17,464.32,472.61,5417950
2014-11-24,473.79,475.66,465.03,466.76,5734696
2014-11-25,466.64,471.28,461.05,470.38,6740759
2014-11-26,469.88,470.38,465.46,467.56,6071160
2014-11-27,468.96,470.38,465.67,468.32,5667200
2014-11-28,468.82,481.92,465.74,469.72,9636658
2014-12-01,468.49,469.88,454.06,455.51,8021875
2014-12-02,455.7,460.08,453.8,456.0,4362578
2014-12-03,454.06,461.38,454.06,458.71,4518016
2014-12-04,458.59,461.83,452.71,454.06,4972796
2014-12-05,455.22,458.07,452.43,453.49,4637273
2014-12-08,454.75,456.1,446.34,447.45,4725197
2014-12-09,445.75,450.34,441.01,445.2,4891321
2014-12-10,441.23,445.73,440.54,441.75,6111529
2014-12-11,440.07,440.07,427.91,429.24,10439430
2014-12-12,429.64,431.54,416.55,417.97,8249240
2014-12-15,415.88,417.71,413.06,416.29,5837033
2014-12-16,415.34,418.39,407.24,409.56,9639014
2014-12-17,409.87,414.44,409.49,411.88,9589943
2014-12-18,417.59,419.13,409.58,416.9,6908975
2014-12-19,419.27,430.31,418.04,426.59,9263934
2014-12-22,427.28,429.55,422.06,428.65,3832822
2014-12-23,427.44,428.29,422.44,423.37,4884148
2014-12-24,423.37,424.98,416.85,418.82,10374401
2014-12-26,419.98,422.85,416.9,421.05,2256799
2014-12-29,420.88,425.88,420.15,424.91,3198960
2014-12-30,424.95,425.57,415.48,416.92,5366049
2014-12-31,416.85,423.44,416.4,422.14,3906592
2015-01-01,419.84,422.54,418.58,420.6,1367720
2015-01-02,420.69,424.46,418.89,419.48,3383424
2015-01-05,419.22,422.02,414.06,414.89,4662967
2015-01-06,412.12,413.54,394.12,396.06,8596809
2015-01-07,396.53,406.81,396.48,404.68,9562421
2015-01-08,407.43,408.75,397.98,398.88,9171029
2015-01-09,401.88,408.33,400.27,407.52,6180769
2015-01-12,407.62,407.85,398.66,402.79,4661200
2015-01-13,404.06,404.99,398.14,399.4,4591328
2015-01-14,399.33,401.22,393.74,395.51,5251887
2015-01-15,397.91,412.64,397.91,409.39,7811847
2015-01-16,407.38,414.49,403.61,411.97,8831705
2015-01-19,412.21,419.7,406.79,416.69,6156390
2015-01-20,417.56,428.96,416.31,427.77,6166247
2015-01-21,428.7,431.73,422.56,429.53,7884400
2015-01-22,428.77,429.74,416.62,418.63,10947527
2015-01-23,421.59,425.29,415.43,420.12,8344145
2015-01-27,422.96,424.76,417.09,421.14,8279250
2015-01-28,419.74,430.97,419.74,429.57,8906082
2015-01-29,429.69,442.67,429.6,440.25,16668291
2015-01-30,440.54,441.13,430.59,433.55,10036145
2015-02-02,433.93,435.75,429.03,430.14,8908197
2015-02-03,432.58,445.68,432.58,444.14,7888109
2015-02-04,444.85,447.08,438.6,439.97,6494638
2015-02-05,443.38,445.23,434.66,437.55,5706742
2015-02-06,437.74,440.54,427.75,431.02,4174655
2015-02-09,426.9,434.85,422.54,424.76,4079516
2015-02-10,425.38,428.46,408.0,417.8,6299938
2015-02-11,419.7,428.58,418.27,426.66,4513933
2015-02-12,430.12,432.94,420.29,430.66,4019490
2015-02-13,432.96,436.18,430.61,434.62,3412182
2015-02-16,435.19,437.79,426.33,427.65,5661079
2015-02-18,426.33,430.12,423.68,427.11,4538867
2015-02-19,429.62,429.93,420.43,427.3,4407617
2015-02-20,424.08,424.43,412.73,413.59,8637984
2015-02-23,412.09,415.31,401.27,403.33,6509207
2015-02-24,404.66,405.86,396.48,398.59,9205176
2015-02-25,402.07,405.72,398.4,399.4,7049002
2015-02-26,400.8,402.64,396.3,398.85,9903671
2015-02-27,401.48,407.85,400.08,405.27,8611300
2015-03-02,411.64,414.72,405.27,409.39,6728442
2015-03-03,411.64,429.38,410.89,426.71,9523937
2015-03-04,429.17,430.9,416.88,420.57,6680693
2015-03-05,422.78,425.74,415.98,419.2,4945756
2015-03-09,419.27,422.42,409.35,411.95,6491176
2015-03-10,411.62,414.86,405.2,406.98,7030516
2015-03-11,407.83,411.93,403.78,405.46,5369953
2015-03-12,406.43,410.89,405.3,409.18,5437566
2015-03-13,411.64,411.93,401.22,402.69,5970034
2015-03-16,403.35,404.51,398.05,398.9,6387153
2015-03-17,402.9,407.33,398.38,405.89,8800839
2015-03-18,405.96,413.18,404.87,411.48,4278050
2015-03-19,414.75,415.29,404.59,405.56,6430821
2015-03-20,406.39,407.92,401.98,404.59,4802236
2015-03-23,405.72,409.27,397.01,398.83,6115649
2015-03-24,398.9,404.68,398.9,401.67,4263534
2015-03-25,402.17,402.41,398.38,400.23,4737268
2015-03-26,398.43,402.29,390.37,392.84,9516748
2015-03-27,395.02,395.54,379.64,384.5,10765370
2015-03-30,386.82,387.34,377.28,384.05,7998063
2015-03-31,387.48,394.54,387.48,391.27,9338631
2015-04-01,390.75,397.43,385.16,396.03,6732605
2015-04-06,396.01,396.96,389.1,390.63,5692183
2015-04-07,391.3,396.06,391.3,394.52,9818618
2015-04-08,394.83,411.88,394.54,410.17,11454982
2015-04-09,409.99,425.85,406.81,424.01,12588063
2015-04-10,423.94,430.5,421.16,428.39,11686661
2015-04-13,429.55,438.05,425.74,436.99,9311840
2015-04-15,436.28,445.09,429.74,437.53,10259724
2015-04-16,437.93,444.33,435.33,439.76,9311821
2015-04-17,442.93,447.31,437.03,439.05,11056926
2015-04-20,444.0,444.07,416.14,419.53,17365390
2015-04-21,421.66,424.2,413.28,415.17,8171780
2015-04-22,417.75,420.05,410.7,416.74,6812343
2015-04-23,418.68,421.31,411.67,415.46,6155401
2015-04-24,415.43,418.96,411.48,416.33,5865595
2015-04-27,416.88,420.41,412.8,414.63,5096308
2015-04-28,414.34,417.8,406.69,409.84,6778219
2015-04-29,408.33,412.38,401.41,402.64,7563040
2015-04-30,402.64,410.17,401.67,408.49,16061186
2015-05-04,410.32,423.44,407.62,422.04,6958726
2015-05-05,423.34,427.18,419.27,422.61,8236274
2015-05-06,421.59,424.79,413.06,416.97,10355229
2015-05-07,414.49,416.12,407.38,412.47,7723447
2015-05-08,417.38,428.29,412.64,426.35,7893697
2015-05-11,427.85,431.02,423.33,429.34,6559762
2015-05-12,428.84,428.84,414.58,416.28,7684065
2015-05-13,418.51,425.84,410.77,424.14,7707709
2015-05-14,424.57,424.67,417.05,420.83,5690160
2015-05-15,422.61,425.03,416.95,418.8,3845085
2015-05-18,419.25,428.41,417.96,427.23,4544638
2015-05-19,427.09,433.56,424.86,429.15,6697763
2015-05-20,431.47,436.55,430.18,435.52,4019151
2015-05-21,436.67,438.66,428.45,429.72,4965518
2015-05-22,429.84,433.96,429.84,433.13,3853084
2015-05-25,431.28,435.11,427.61,428.65,3053900
2015-05-26,428.88,429.36,422.99,423.9,4388978
2015-05-27,424.57,426.92,421.79,424.24,3728104
2015-05-28,424.5,428.53,417.86,419.68,12247683
2015-05-29,421.65,424.79,418.39,420.26,13511569
2015-06-01,421.7,433.63,420.74,432.36,9043078
2015-06-02,434.04,440.29,427.18,430.63,9312587
2015-06-03,430.8,436.29,425.77,429.53,7174605
2015-06-04,433.29,439.04,427.71,437.37,7352336
2015-06-05,436.02,439.4,433.41,434.99,6030112
2015-06-08,434.54,436.07,423.18,424.31,5005867
2015-06-09,423.4,426.8,420.43,423.47,4224271
2015-06-10,424.57,436.02,424.09,434.06,6234576
2015-06-11,434.16,435.83,418.65,420.33,6773174
2015-06-12,421.22,427.78,420.86,426.42,9942471
2015-06-15,428.84,433.68,426.49,432.12,5934228
2015-06-16,430.8,433.68,428.02,433.17,6428372
2015-06-17,433.7,451.57,428.41,446.23,12106356
2015-06-18,446.88,470.58,446.85,469.11,22782770
2015-06-19,470.81,482.27,470.81,477.6,21095589
2015-06-22,477.74,483.37,472.73,475.22,8950414
2015-06-23,475.68,480.49,474.89,476.8,7387458
2015-06-24,476.8,482.29,472.8,474.84,8585283
2015-06-25,472.97,483.51,472.01,481.38,12541312
2015-06-26,479.15,485.96,477.0,479.54,9676173
2015-06-29,473.4,476.25,465.78,474.82,9307965
2015-06-30,474.36,480.57,473.45,479.25,10699811
2015-07-01,479.68,484.21,479.68,481.91,6841396
2015-07-02,483.51,488.67,482.6,484.4,7352247
2015-07-03,483.87,485.81,480.66,482.65,6383048
2015-07-06,477.33,488.26,476.9,486.65,5647711
2015-07-07,484.47,487.16,479.2,480.76,5212640
2015-07-08,477.21,483.37,475.2,477.57,7010484
2015-07-09,477.28,479.68,471.13,473.16,7497465
2015-07-10,474.94,481.12,474.53,480.06,7435026
2015-07-13,480.06,485.19,476.88,482.56,4550503
2015-07-14,483.47,484.71,476.9,478.15,4588659
2015-07-15,479.08,486.1,478.99,484.54,6245436
2015-07-16,484.95,492.52,484.54,490.56,6855254
2015-07-17,491.3,494.13,487.83,489.6,4705056
2015-07-20,492.52,493.55,487.78,491.06,2929764
2015-07-21,492.62,492.83,480.52,482.94,3656619
2015-07-22,481.6,505.05,481.41,503.35,7988304
2015-07-23,504.84,511.71,498.94,500.91,8603702
2015-07-24,502.2,502.99,489.31,491.2,6045493
2015-07-27,491.13,493.53,480.04,481.76,9284709
2015-07-28,483.18,487.2,479.25,484.11,6176196
2015-07-29,483.75,485.29,475.42,477.28,6825961
2015-07-30,479.25,483.03,475.51,479.27,5400115
2015-07-31,479.2,482.99,474.41,480.09,7676708
2015-08-03,479.68,485.84,478.91,480.37,4563212
2015-08-04,480.83,481.91,469.62,473.45,5541169
2015-08-05,473.57,479.58,471.58,473.33,6620219
2015-08-06,474.89,475.37,468.42,469.11,4018758
2015-08-07,469.14,476.33,468.25,471.7,3973000
2015-08-10,471.77,473.83,462.19,464.3,4286823
2015-08-11,465.3,466.57,459.07,462.91,4043875
2015-08-12,461.76,462.91,450.71,451.84,4453623
2015-08-13,453.8,457.13,445.37,447.26,4310570
2015-08-14,450.57,465.78,447.72,463.36,5879215
2015-08-17,462.91,462.91,453.35,455.58,5010702
2015-08-18,458.12,458.12,451.5,452.41,3059898
2015-08-19,452.37,460.51,450.19,457.45,4096871
2015-08-20,460.01,460.01,437.87,439.09,8772229
2015-08-21,436.07,436.98,429.84,435.09,9253312
2015-08-24,421.7,421.7,391.99,397.52,16445872
2015-08-25,402.94,412.42,394.48,406.43,22846211
2015-08-26,406.27,419.2,402.53,408.95,8747967
2015-08-27,415.37,422.3,410.7,416.5,12459363
2015-08-28,419.3,423.13,415.04,418.05,4970452
2015-08-31,418.27,418.27,409.14,410.15,9557173
2015-09-01,409.19,409.19,400.18,402.46,9989485
2015-09-02,407.32,410.72,403.77,407.11,9069565
2015-09-03,409.26,412.47,404.64,409.17,5381078
2015-09-04,407.18,407.18,395.39,400.56,7476274
2015-09-07,401.69,404.45,396.63,399.27,4723281
2015-09-08,400.61,408.73,395.39,406.65,5953563
2015-09-09,412.59,421.07,407.56,418.85,8002727
2015-09-10,412.59,417.14,409.96,415.47,5110836
2015-09-11,417.86,419.83,410.29,412.57,4907973
2015-09-14,412.95,414.84,408.23,413.96,3675418
2015-09-15,413.07,416.9,410.0,415.47,5311765
2015-09-16,417.91,420.43,414.6,418.13,6195548
2015-09-18,420.95,431.04,420.33,429.08,15811655
2015-09-21,421.7,425.63,419.8,420.79,5875902
2015-09-22,421.7,424.04,404.69,406.31,7266556
2015-09-23,403.97,410.58,402.53,407.49,7024609
2015-09-24,406.36,406.36,400.01,401.26,13419022
2015-09-28,402.43,402.96,397.11,399.77,5364769
2015-09-29,397.74,407.44,395.87,402.89,7316374
2015-09-30,407.8,414.41,401.81,413.21,7980264
2015-10-01,418.8,418.8,411.44,414.36,3998154
2015-10-05,413.45,426.49,413.0,425.53,7391110
2015-10-06,429.2,431.52,424.45,430.35,5690429
2015-10-07,428.74,439.93,426.97,437.89,5314258
2015-10-08,438.42,438.42,424.69,426.06,4962576
2015-10-09,428.43,433.89,422.42,425.22,4304812
2015-10-12,425.53,432.05,425.53,427.33,2867019
2015-10-13,424.12,429.51,423.09,428.21,2844021
2015-10-14,429.27,433.68,428.38,432.69,3693193
2015-10-15,434.97,436.55,431.33,433.05,4175871
2015-10-16,433.44,438.37,433.05,438.37,7036458
2015-10-19,450.93,462.67,450.93,461.71,15462946
2015-10-20,462.43,463.24,456.68,458.45,8349406
2015-10-21,457.88,467.12,456.68,457.64,6647651
2015-10-23,461.93,466.29,451.0,457.95,5608802
2015-10-26,460.94,461.47,451.07,451.81,5048242
2015-10-27,449.87,454.4,449.2,450.23,5354228
2015-10-28,448.96,452.8,445.61,448.99,5518950
2015-10-29,448.53,452.84,448.03,450.93,6128894
2015-10-30,451.46,458.07,450.5,454.14,6168572
2015-11-02,454.76,460.75,452.94,459.94,3332972
2015-11-03,461.59,465.04,460.63,463.48,5248878
2015-11-04,463.87,467.22,453.42,455.86,4630314
2015-11-05,454.76,455.72,447.09,448.82,4969178
2015-11-06,450.19,457.52,449.44,456.39,3861457
2015-11-09,447.33,462.43,442.52,460.63,7860126
2015-11-10,458.6,459.79,439.09,442.18,5300897
2015-11-13,438.49,449.75,438.23,447.12,6314390
2015-11-16,443.74,451.41,443.14,447.72,7082429
2015-11-17,449.51,449.92,443.84,444.58,3963426
2015-11-18,444.51,446.28,436.05,437.03,5191514
2015-11-19,440.34,449.83,439.55,447.93,5622547
2015-11-20,447.57,456.58,443.52,453.73,5216916
2015-11-23,455.24,459.03,453.42,457.04,4845525
2015-11-24,456.68,465.59,455.74,463.72,6833048
2015-11-26,465.3,475.34,463.99,473.76,10986386
2015-11-27,473.93,475.61,466.79,469.16,5026593
2015-11-30,468.9,471.73,461.14,463.44,13807708
2015-12-01,461.95,469.04,460.63,462.86,5990904
2015-12-02,463.03,469.47,462.19,468.63,3495228
2015-12-03,467.17,473.91,466.79,468.28,5243282
2015-12-04,465.93,467.8,460.7,462.64,6204259
2015-12-07,462.64,466.26,455.12,456.22,6684321
2015-12-08,454.71,456.97,448.58,450.88,3476092
2015-12-09,448.63,452.1,437.44,438.9,4233993
2015-12-10,442.06,457.06,440.86,455.41,8580298
2015-12-11,456.08,459.55,451.84,456.65,8378766
2015-12-14,454.09,461.71,453.32,457.68,4875238
2015-12-15,458.6,468.63,456.99,467.65,7254239
2015-12-16,467.65,473.23,466.5,468.97,5582919
2015-12-17,469.64,486.39,468.66,483.85,8938805
2015-12-18,481.02,483.51,474.41,475.32,7391445
2015-12-21,473.4,478.72,471.7,475.42,5691109
2015-12-22,475.75,480.45,471.53,473.12,5343834
2015-12-23,475.27,482.51,474.41,481.02,5962332
2015-12-24,481.07,482.65,477.43,479.46,5492714
2015-12-28,479.49,485.79,479.2,484.18,5946856
2015-12-29,484.18,488.16,482.63,486.58,6882748
2015-12-30,486.39,486.87,480.16,481.36,3761966
2015-12-31,480.83,488.64,478.77,486.2,8530230
2016-01-01,483.9,488.26,483.13,486.56,2499742
2016-01-04,481.6,485.81,472.83,476.95,13923887
2016-01-05,479.34,483.99,477.76,481.67,6897687
2016-01-06,482.84,497.6,479.39,494.63,12349673
2016-01-07,489.29,492.62,483.06,485.55,9109980
2016-01-08,488.78,494.97,487.2,491.54,9836038
2016-01-11,486.84,508.34,484.47,503.93,13391084
2016-01-12,505.56,510.54,498.9,500.98,10786810
2016-01-13,504.65,522.21,501.82,516.03,33136776
2016-01-14,509.8,518.02,504.62,508.74,12840397
2016-01-15,512.63,522.09,510.64,514.33,13276112
2016-01-18,515.14,519.43,483.08,487.28,12578025
2016-01-19,493.1,503.07,485.96,500.09,9917315
2016-01-20,495.92,495.92,474.41,481.38,20820207
2016-01-21,487.61,491.54,468.04,471.63,14661212
2016-01-22,476.35,484.47,476.35,481.19,10929538
2016-01-25,483.99,488.19,479.2,481.09,6045446
2016-01-27,483.08,483.99,477.74,478.89,7961346
2016-01-28,479.68,489.65,477.81,487.3,10648939
2016-01-29,488.28,498.37,487.83,496.16,8850257
2016-02-01,498.34,499.23,491.44,493.72,4577528
2016-02-02,493.72,494.92,474.65,479.75,6816943
2016-02-03,473.45,476.33,467.22,470.29,7241614
2016-02-04,473.45,479.68,462.76,466.29,8401043
2016-02-05,469.19,470.58,460.7,465.26,9690760
2016-02-08,465.35,471.92,459.05,460.54,5574046
2016-02-09,456.63,464.25,455.24,458.83,9047009
2016-02-10,456.06,466.26,454.59,461.3,7791663
2016-02-11,461.4,462.88,438.71,443.05,7898492
2016-02-12,447.53,447.53,425.58,434.42,13530925
2016-02-15,439.91,455.89,439.91,453.68,8899342
2016-02-16,455.77,459.07,444.22,445.92,6010968
2016-02-17,448.1,458.81,439.14,456.49,7126582
2016-02-18,461.45,464.2,448.53,450.5,6660867
2016-02-19,450.45,456.56,449.18,452.53,4723683
2016-02-22,452.41,464.01,452.41,461.13,5893738
2016-02-23,461.52,463.48,451.77,455.07,8763783
2016-02-24,452.8,459.34,451.41,456.51,7008431
2016-02-25,457.25,458.38,450.86,452.41,11457637
2016-02-26,456.68,459.43,452.51,455.41,3853247
2016-02-29,455.86,476.61,448.05,463.22,14321426
2016-03-01,462.29,472.04,462.26,470.24,7593145
2016-03-02,475.8,481.96,473.09,479.92,9278900
2016-03-03,483.99,487.83,478.0,485.36,7328829
2016-03-04,485.91,486.39,480.88,482.27,4147803
2016-03-08,482.79,494.01,482.79,492.14,6102409
2016-03-09,488.78,500.24,488.11,499.18,5471034
2016-03-10,499.35,501.2,483.51,484.83,9555978
2016-03-11,486.34,493.36,484.28,486.15,7069736
2016-03-14,488.35,491.85,485.41,488.67,5482662
2016-03-15,490.7,492.55,486.44,489.02,4840112
2016-03-16,489.26,491.56,481.81,489.62,5106094
2016-03-17,497.25,502.04,489.99,491.92,7768425
2016-03-18,493.01,498.77,491.78,497.35,6475294
2016-03-21,497.71,504.27,495.19,502.24,5864774
2016-03-22,502.09,509.47,501.44,507.34,7076381
2016-03-23,506.88,506.88,495.02,498.31,7756138
2016-03-28,498.7,499.52,491.75,494.05,8339413
2016-03-29,495.7,504.51,493.96,501.73,7324579
2016-03-30,504.85,509.23,504.85,506.96,6670193
2016-03-31,504.03,511.29,500.01,506.06,14229585
2016-04-01,503.11,506.59,496.28,500.86,5713883
2016-04-04,503.54,504.61,496.43,501.15,3983929
2016-04-05,499.36,504.71,494.93,497.23,4734755
2016-04-06,499.72,501.95,495.12,500.52,3226244
2016-04-07,501.07,507.42,494.88,502.21,4056197
2016-04-08,501.56,510.54,499.28,501.78,6189521
2016-04-11,502.09,506.21,500.15,503.69,4757307
2016-04-12,503.69,511.99,502.6,507.13,5152580
2016-04-13,509.62,518.02,509.62,516.16,7401784
2016-04-18,516.04,516.52,511.0,515.53,8798824
2016-04-20,517.68,517.68,501.51,502.24,10008978
2016-04-21,504.22,509.35,501.12,504.1,5252190
2016-04-22,503.06,507.17,498.36,503.04,5401895
2016-04-25,505.7,505.7,490.13,492.36,28224196
2016-04-26,491.63,495.75,487.81,492.38,12197088
2016-04-27,492.84,496.74,491.92,493.57,6692966
2016-04-28,490.95,493.47,479.79,482.58,28589468
2016-04-29,481.01,483.47,473.94,475.8,10835868
2016-05-02,474.01,480.5,473.52,477.86,4901531
2016-05-03,478.37,481.73,470.98,472.46,8109395
2016-05-04,471.61,476.28,471.1,473.57,6251608
2016-05-05,474.49,476.16,470.09,472.19,9998709
2016-05-06,471.1,472.94,468.2,469.14,6806351
2016-05-09,472.07,477.4,471.01,475.99,7082682
2016-05-10,475.99,476.77,473.52,475.73,3345090
2016-05-11,470.52,474.86,469.65,472.27,5694872
2016-05-12,472.56,481.37,472.1,480.69,5900836
2016-05-13,478.83,479.6,472.07,473.6,6760184
2016-05-16,473.04,475.7,470.18,472.53,4304563
2016-05-17,474.61,475.99,467.88,469.24,5610730
2016-05-18,467.67,470.86,466.79,469.92,3797607
2016-05-19,470.47,470.57,457.84,460.55,4215701
2016-05-20,460.94,462.15,450.94,452.32,8558338
2016-05-23,453.84,455.46,448.18,450.28,8475783
2016-05-24,449.34,457.06,449.34,455.34,5668703
2016-05-25,459.9,461.32,455.68,460.55,4264311
2016-05-26,459.97,461.13,457.11,458.44,6548694
2016-05-27,459.51,472.99,459.36,471.93,6184833
2016-05-30,472.75,475.22,467.23,469.02,4445929
2016-05-31,469.17,471.1,463.11,463.77,10768049
2016-06-01,463.82,467.76,460.84,461.71,4173254
2016-06-02,462.15,463.43,457.6,462.99,4732138
2016-06-03,464.81,466.21,462.8,464.64,3988879
2016-06-06,465.29,466.26,461.2,462.29,4002515
2016-06-07,463.48,465.27,460.74,462.41,8747391
2016-06-08,463.84,463.84,459.56,461.95,5600539
2016-06-09,464.81,472.77,462.97,470.21,7219470
2016-06-10,471.59,476.62,468.83,472.9,7530182
2016-06-13,469.6,476.16,466.29,475.03,4713976
2016-06-14,474.95,477.11,469.31,472.68,5041354
2016-06-15,474.49,477.64,471.47,476.72,5136069
2016-06-16,474.98,476.26,468.22,472.7,4325272
2016-06-17,473.04,473.84,469.7,472.02,4861844
2016-06-20,470.69,480.59,468.68,479.43,4965096
2016-06-21,481.32,481.34,474.35,477.93,6430108
2016-06-22,476.91,477.35,473.09,474.74,5901987
2016-06-23,474.47,475.46,469.65,474.71,4540016
2016-06-24,467.18,467.18,451.93,460.67,11530618
2016-06-27,455.37,464.03,455.37,462.7,4228907
2016-06-28,463.07,465.56,462.39,463.74,3509696
2016-06-29,465.78,469.14,464.81,468.15,3472319
2016-06-30,470.62,473.28,468.22,469.24,5887945
2016-07-01,470.98,472.94,469.65,471.32,3050603
2016-07-04,472.31,481.08,472.31,477.74,3601316
2016-07-05,477.45,485.58,474.64,480.84,5242583
2016-07-07,480.55,484.42,477.47,478.32,5551423
2016-07-08,477.88,478.85,472.73,473.72,3295393
2016-07-11,479.82,481.73,477.16,480.55,3815035
2016-07-12,481.88,486.6,479.82,485.82,4507697
2016-07-13,486.69,492.26,486.19,488.41,6883407
2016-07-14,488.1,491.0,483.33,486.55,4964987
2016-07-15,488.53,494.34,485.87,490.08,6457762
2016-07-18,497.73,502.94,485.02,487.2,14817306
2016-07-19,487.08,495.29,481.9,492.79,7683649
2016-07-20,493.84,497.88,492.19,495.31,5660441
2016-07-21,495.8,496.28,486.6,487.25,3097170
2016-07-22,487.08,492.79,486.65,491.37,3184126
2016-07-25,490.95,495.68,487.74,495.19,3803482
2016-07-26,495.31,501.03,491.54,495.82,4853316
2016-07-27,495.34,496.77,488.51,490.52,5090697
2016-07-28,491.41,498.94,490.49,496.93,7204399
2016-07-29,495.8,496.23,489.99,491.39,4444057
2016-08-01,492.89,494.01,486.62,488.78,3681961
2016-08-02,488.05,493.86,487.23,490.37,3558227
